# 2026-05-16 | 21:59:11 | Calculation performed with SolarAxionFlux v1.1; g_agamma = 5.000000e-11 GeV^-1, g_ae = 1.000000e-13.
# Spectral flux over full solar volume.
# Columns: energy values [keV] | axion flux [cm^-2 s^-1 keV^-1] | axion flux error estimate [cm^-2 s^-1 keV^-1]
2.41684900e+00 3.46363042e+08 6.17841896e+04
2.43284800e+00 3.42294222e+08 6.07194960e+04
2.44884700e+00 3.38266627e+08 5.96830555e+04
2.46484600e+00 3.34280050e+08 5.86742625e+04
2.48084500e+00 3.30334278e+08 5.76925207e+04
2.49684400e+00 3.26429090e+08 5.67372430e+04
2.51284300e+00 3.22564260e+08 5.58078516e+04
2.52884200e+00 3.18739554e+08 5.49037779e+04
2.54484100e+00 3.14954734e+08 5.40244628e+04
2.56084000e+00 3.11209557e+08 5.31693567e+04
2.57683900e+00 3.07503775e+08 5.23379191e+04
2.59283800e+00 3.03837134e+08 5.15296192e+04
2.60883700e+00 3.00209378e+08 5.07439355e+04
2.62483600e+00 2.96620245e+08 4.99803560e+04
2.64083500e+00 2.93069470e+08 4.92383779e+04
2.65683400e+00 2.89556785e+08 4.85175079e+04
2.67283300e+00 2.86081919e+08 4.78172620e+04
2.68883200e+00 2.82644596e+08 4.71371652e+04
2.70483100e+00 2.79244541e+08 4.64707974e+04
2.72083000e+00 2.75881473e+08 4.58236947e+04
2.73682900e+00 2.72555110e+08 4.51955623e+04
2.75282800e+00 2.69265169e+08 4.45859530e+04
2.76882700e+00 2.66011363e+08 4.39944290e+04
2.78482600e+00 2.62793405e+08 4.34205612e+04
2.80082500e+00 2.59611006e+08 4.28639297e+04
2.81682400e+00 2.56463877e+08 4.23241232e+04
2.83282300e+00 2.53351724e+08 4.18007395e+04
2.84882200e+00 2.50274257e+08 4.12933848e+04
2.86482100e+00 2.47231181e+08 4.08016735e+04
2.88082000e+00 2.44222204e+08 4.03252289e+04
2.89681900e+00 2.41247030e+08 3.98636822e+04
2.91281800e+00 2.38305365e+08 3.94166726e+04
2.92881700e+00 2.35396913e+08 3.89838476e+04
2.94481600e+00 2.32521380e+08 3.85648623e+04
2.96081500e+00 2.29678470e+08 3.81593795e+04
2.97681400e+00 2.26867888e+08 3.77670696e+04
2.99281300e+00 2.24089339e+08 3.73876104e+04
3.00881200e+00 2.21342529e+08 3.70206870e+04
3.02481100e+00 2.18627163e+08 3.66659916e+04
3.04081000e+00 2.15942947e+08 3.63232234e+04
3.05680900e+00 2.13289589e+08 3.59920886e+04
3.07280800e+00 2.10666796e+08 3.56722998e+04
3.08880700e+00 2.08074276e+08 3.53635765e+04
3.10480600e+00 2.05511739e+08 3.50656445e+04
3.12080500e+00 2.02978894e+08 3.47782359e+04
3.13680400e+00 2.00475452e+08 3.45010889e+04
3.15280300e+00 1.98001126e+08 3.42339479e+04
3.16880200e+00 1.95555630e+08 3.39765630e+04
3.18480100e+00 1.93138676e+08 3.37286903e+04
3.20080000e+00 1.90749981e+08 3.34900911e+04
3.21679900e+00 1.88389262e+08 3.32605327e+04
3.23279800e+00 1.86056237e+08 3.30397874e+04
3.24879700e+00 1.83750626e+08 3.28276328e+04
3.26479600e+00 1.81472150e+08 3.26238518e+04
3.28079500e+00 1.79220532e+08 3.24282321e+04
3.29679400e+00 1.76995495e+08 3.22405662e+04
3.31279300e+00 1.74796766e+08 3.20606515e+04
3.32879200e+00 1.72624071e+08 3.18882900e+04
3.34479100e+00 1.70477140e+08 3.17232881e+04
3.36079000e+00 1.68355703e+08 3.15654566e+04
3.37678900e+00 1.66259492e+08 3.14146107e+04
3.39278800e+00 1.64188243e+08 3.12705697e+04
3.40878700e+00 1.62141689e+08 3.11331568e+04
3.42478600e+00 1.60119570e+08 3.10021994e+04
3.44078500e+00 1.58121624e+08 3.08775287e+04
3.45678400e+00 1.56147593e+08 3.07589793e+04
3.47278300e+00 1.54197220e+08 3.06463901e+04
3.48878200e+00 1.52270250e+08 3.05396029e+04
3.50478100e+00 1.50366429e+08 3.04384634e+04
3.52078000e+00 1.48485507e+08 3.03428204e+04
3.53677900e+00 1.46627234e+08 3.02525262e+04
3.55277800e+00 1.44791362e+08 3.01674361e+04
